,STATE,STCOFIPS,HRCN_EVNTS,HRCN_AFREQ,HRCN_EXP_A,HRCN_EXPB,HRCN_EXPP,HRCN_EXPPE,HRCN_EXPA,HRCN_EXPT,HRCN_HLRB,HRCN_HLRP,HRCN_HLRA,HRCN_HLRR,HRCN_EALB,HRCN_EALP,HRCN_EALPE,HRCN_EALA,HRCN_EALT,HRCN_EALS,HRCN_EALR,HRCN_ALRB,HRCN_ALRP,HRCN_ALRA,HRCN_ALR_N,HRCN_RISKV,HRCN_RISKS,HRCN_RISKR,HRCN_RISK_CATEGORY_QUANTILE,ZIP,3ZIP
68,Arizona,04003,2.0,0.0165084034179,6279.32864559,24324175359.9,125143.202285,1451661146500.0,166003021.558,1476151324880.0,7.52107e-05,6.23e-09,0.000975457,Very Low,40475.9520784,1.7388232415e-05,201.703496011,2767.49230395,43445.1478783,30.7825335063,Very Low,1.663767504e-06,1.38918e-10,1.6669383592e-05,11.8893212278,57906.6044634,33.6922386721,Very Low,Relatively Low,85617,856
69,Arizona,04007,0.0,0.01,4843.22883681,10784055518.0,53118.0,616168800000.0,8327049.0,626961182567.0,5.40107e-05,2.56e-09,0.000830243,Very Low,5824.54387366,1.3598208e-06,15.77392128,69.1347414291,5909.45253637,7.26329442283,Very Low,5.40107e-07,2.56e-11,8.30243e-06,2.37786424557,7906.99277397,8.65859129655,Very Low,Very Low,85554,855
70,Arizona,04009,1.0,0.0163748823615,4687.05206541,5617139422.68,38453.0,446054800000.0,70915446.8141,451742854869.0,7.97888e-05,4.56e-09,0.001257625,Very Low,9336.93173258,3.48909606e-06,40.4735142957,1443.05978182,10820.4650287,12.5810635538,Very Low,1.662153819e-06,9.0737e-11,2.0266606797e-05,12.6675313446,15361.0188322,14.6253925527,Very Low,Very Low,85536,855
71,Arizona,04011,1.0,0.019836749192,1866.10106085,1410841715.0,9527.0,110513200000.0,9966954.0,111934008669.0,0.000101445,4.6e-09,0.000823673,Very Low,3436.80722767,1.090025007e-06,12.6442900765,121.532598535,3570.98411628,3.37224383917,Very Low,2.435997739e-06,1.14414e-10,1.2193554674e-05,15.8236057069,4316.99305165,3.99282189323,Very Low,Very Low,85534,855
72,Arizona,04012,1.0,0.0109754324817,4556.214351,6547464917.45,16448.6966918,190804881625.0,620379500.781,197972726044.0,2.85364e-05,7.05e-10,0.00021341,Very Low,2098.38871318,1.27557248e-07,1.47966407249,1668.6730123,3768.54138955,3.50194552529,Very Low,3.20480611e-07,7.754e-12,2.502890636e-06,1.59965412884,6167.67502113,6.55002243158,Very Low,Very Low,85348,853
73,Arizona,04013,1.0,0.0099653706199,9319.14175335,761413089679.0,4418836.0,51258497600000.0,1386839832.0,52021297529500.0,1.69336e-05,3e-10,0.000128231,Very Low,128923.561738,1.3256505504e-05,153.775463842,1658.69580446,130736.033007,45.1361867704,Very Low,1.69321441e-07,3e-12,1.196025501e-06,0.345871162992,147702.652374,46.5231045312,Very Low,Relatively Moderate,85013,850
74,Arizona,04019,3.0,0.0115412810287,9283.43945334,158357635837.0,1042562.84897,12093729048100.0,86560762.0,12252173244700.0,3.92275e-05,2.74e-09,0.00062748,Very Low,72125.8135046,3.3972655723e-05,394.08280639,607.103964358,73127.0002753,38.3052313013,Very Low,4.55411543e-07,3.2581e-11,7.01361622e-06,1.42671854734,90280.2666769,40.1973979363,Very Low,Relatively Low,85731,857
75,Arizona,04021,0.0,0.0100894905277,5428.94052168,61521334791.0,424095.0,4919502000000.0,988654084.0,4982011988880.0,2.83915e-05,1.33e-09,0.000201016,Very Low,17523.7625904,5.656480749e-06,65.6151766917,1988.2380894,19577.6158565,19.0661478599,Very Low,2.84840416e-07,1.3338e-11,2.011055355e-06,0.562040639862,24781.950422,21.2202781516,Very Low,Very Low,85128,851
76,Arizona,04023,2.0,0.027757377004,1249.91937564,6972963271.02,47606.0729422,552230446130.0,21561690.9958,559224971092.0,6.39858e-05,3.29e-09,0.000994363,Very Low,12434.1365318,4.345651542e-06,50.4095578868,590.686285717,13075.2323754,14.2671854734,Very Low,1.781532233e-06,9.1234e-11,2.6233605924e-05,13.2728058798,20222.4423482,17.8555406012,Very Low,Very Low,85640,856
77,Arizona,04027,2.0,0.0132255234687,5574.6709005,29497911318.1,203112.098824,2356100346350.0,818041074.816,2386416298750.0,2.15315e-05,9.79e-10,0.00025754,Very Low,9386.70779227,3.201801708e-06,37.1408998156,3188.82365243,12612.6723445,14.0942498919,Very Low,3.17794114e-07,1.5749e-11,3.850827819e-06,1.1673151751,19715.930121,17.3171825931,Very Low,Very Low,85333,853
78,Arkansas,05001,4.0,0.0268069134129,1049.22887472,4499786865.06,17059.537808,197890638572.0,241280336.591,202631705774.0,0.001192274,1.76e-07,0.011263488,Relatively Moderate,120800.876364,6.8067509271e-05,789.583107547,72212.323449,193802.782921,49.7189796801,Very Low,2.6830694571e-05,3.985451e-09,0.000293843160662,51.8806744488,224792.563876,51.2337371018,Very Low,Relatively Moderate,72038,720
79,Arkansas,05003,6.0,0.0419542970036,949.91065767,4144715341.74,18970.9684924,220063234512.0,80153064.8828,224288102918.0,0.001531847,2.56e-07,0.014664751,Relatively Moderate,248576.416438,0.000186671134309,2165.38515798,53426.4696002,304168.271196,54.8638132296,Very Low,5.9895585266e-05,9.818079e-09,0.000663635738161,60.4842196282,419769.970566,57.7388963661,Very Low,Relatively Moderate,71638,716
80,Arkansas,05005,1.0,0.0098383914172,592.63141119,7551681123.42,41432.2942659,480614613485.0,36148817.1484,488202443425.0,0.000431438,5.54e-08,0.007546984,Relatively Low,37068.271624,2.6083462837e-05,302.568168913,2888.91710855,40259.7569015,30.0907911803,Very Low,4.885319254e-06,6.26961e-10,7.9280305953e-05,27.4102896671,47334.0061753,30.9555854643,Very Low,Relatively Low,72635,726
81,Arkansas,05007,2.0,0.0102060495379,893.25608307,45606729239.4,281375.481477,3263955585130.0,658132071.997,3310220446440.0,0.000259434,4.47e-08,0.00467637,Very Low,132575.353772,0.000142818684539,1656.69674065,29785.2672067,164017.317719,47.4275832252,Very Low,2.844719852e-06,5.02644e-10,4.376296097e-05,19.8443579767,176472.881738,48.0035890534,Very Low,Relatively Moderate,72713,727
82,Arkansas,05009,3.0,0.0136445023339,608.07759753,6347306622.27,36925.448633,428335204143.0,181380857.997,434863891623.0,0.000403984,5.02e-08,0.007039885,Relatively Low,30789.417222,2.1458775605e-05,248.921797014,15536.8349525,46575.1739715,32.0363164721,Very Low,4.75169584e-06,5.75086e-10,8.2574390793e-05,29.6152183312,53112.5958287,32.5257963212,Very Low,Relatively Low,72687,726
83,Arkansas,05011,3.0,0.0312622800597,659.42784258,1926101110.07,10501.8426288,121821374494.0,47065562.0679,123794541166.0,0.001449701,2.36e-07,0.013838902,Relatively Low,62836.2421553,5.6350554537e-05,653.666432627,19336.2474053,82826.1559933,40.1642888024,Very Low,3.2429606922e-05,5.352446e-09,0.000400584988413,54.1288370082,121666.894514,44.0107671602,Very Low,Relatively Moderate,71651,716
84,Arkansas,05013,2.0,0.0350651629334,638.80176087,994435964.0,4734.0,54914400000.0,6333149.0,55915169113.0,0.001110586,2.24e-07,0.020410353,Relatively Moderate,38726.1995306,3.7183659817e-05,431.330453873,4532.58635989,43690.1163444,30.9122351924,Very Low,3.8942879112e-05,7.854596e-09,0.000715692360923,55.5987894509,58166.7819917,33.7819650067,Very Low,Relatively Low,71766,717
85,Arkansas,05015,2.0,0.0130127446635,645.15245535,6401519926.14,28172.0884119,326796225578.0,406391879.974,333604137384.0,0.000502337,4.91e-08,0.004512671,Relatively Low,38824.8041333,1.6587085357e-05,192.410190146,23194.9176355,62212.131959,35.5814958928,Very Low,6.043462971e-06,5.87674e-10,5.5617946087e-05,30.8257674016,75612.4899931,37.5504710633,Very Low,Relatively Low,72631,726
86,Arkansas,05017,8.0,0.0461505618821,698.16936228,2252625821.0,10180.0,118088000000.0,168420538.081,120509046359.0,0.001590232,2.7e-07,0.015252732,Relatively Moderate,166531.333889,0.000119552969589,1386.81444724,116806.609083,284724.757419,53.9991353221,Very Low,7.3927650272e-05,1.1743907e-08,0.000686860067109,62.2135754431,442990.112012,58.3669807088,Very Low,Relatively Moderate,71653,716
87,Arkansas,05019,6.0,0.0327875173388,891.86009289,3666672257.0,21403.0,248274800000.0,20036294.9271,251961508552.0,0.000922154,1.7e-07,0.01680129,Relatively Low,125560.141864,0.00013436971134,1558.68865155,11764.0859873,138882.916503,45.8711629918,Very Low,3.4243622845e-05,6.278078e-09,0.000586135446387,54.4314742758,185932.079926,48.8559892328,Very Low,Relatively Moderate,71962,719
88,Arkansas,05021,3.0,0.0198124276349,647.82105843,3029046771.33,14531.9152997,168570217476.0,220922335.932,171820186583.0,0.000597117,6.34e-08,0.005420557,Relatively Low,36075.3209563,1.7993602196e-05,208.725785474,23478.9715827,59763.0183244,34.803285776,Very Low,1.1909766581e-05,1.238205e-09,0.000103596387345,40.5533938608,68602.2831139,36.4737550471,Very Low,Relatively Low,72425,724
89,Arkansas,05023,3.0,0.026664708693,598.1168934,5791582778.0,24667.0,286137200000.0,65999484.7697,291994782263.0,0.000694887,7.93e-08,0.006365439,Relatively Low,108699.374534,5.3248502633e-05,617.682630539,11330.2721409,120647.329305,44.1850410722,Very Low,1.876850918e-05,2.158694e-09,0.00017165426439,46.130566364,134254.032488,45.177209511,Very Low,Relatively Moderate,72143,721
90,Arkansas,05025,4.0,0.0240302735175,604.94899725,1074875999.81,7544.65218058,87517965294.7,147879652.0,88740720946.5,0.000770609,1.95e-07,0.011519018,Relatively Moderate,17982.4151483,3.3225169121e-05,385.4119618,34944.3189999,53312.14611,33.4630350195,Very Low,1.6729103207e-05,4.403017e-09,0.000236302415696,49.2866407263,61328.594239,34.4549125168,Very Low,Relatively Low,72057,720
91,Arkansas,05027,10.0,0.0562177816708,774.57303612,3355709246.0,22769.0,264120400000.0,56157994.0,267532267240.0,0.001198675,2.51e-07,0.022103056,Relatively Low,215500.236688,0.000307381280108,3565.62284925,67325.8954299,286391.754967,54.0856031128,Very Low,6.4218983497e-05,1.349999e-08,0.00119886574706,62.4729788154,385716.401043,57.065948856,Very Low,Relatively Moderate,71740,717
92,Arkansas,05029,1.0,0.016210097589,572.2142478,4786258332.8,20675.8003165,239839283671.0,187552731.043,244813094735.0,0.000735142,8.62e-08,0.006756603,Relatively Moderate,66075.1653898,3.2531509747e-05,377.365513071,21840.1048805,88292.6357833,40.9424989192,Very Low,1.3793799503e-05,1.571798e-09,0.000110543365969,42.0233463035,112553.10836,43.068640646,Very Low,Relatively Moderate,72031,720
93,Arkansas,05031,3.0,0.0168465075364,719.88604623,19726985637.0,111121.41316,1289008392660.0,213417852.738,1308948796150.0,0.000448798,8.75e-08,0.006506691,Relatively Low,197421.126947,0.000215610134372,2501.07755872,22010.5905435,221932.795049,51.1889321228,Very Low,1.0003689852e-05,1.938905e-09,9.8307790215e-05,38.1322957198,278674.243391,53.2525796321,Very Low,Relatively Moderate,72416,724
94,Arkansas,05033,2.0,0.0158403450471,612.01082475,10137435205.8,59933.4989258,695228587539.0,61521699.2927,705427544444.0,0.000338005,6.62e-08,0.006189808,Very Low,56909.4779355,6.5286150473e-05,757.319345486,5798.75692641,63465.5542074,35.7976653696,Very Low,5.604666723e-06,1.085967e-09,9.3786830668e-05,29.9178555988,80679.4212567,38.9860924181,Very Low,Relatively Low,72946,729
95,Arkansas,05035,3.0,0.016535197455,650.91068289,7909247180.0,48067.2754593,557580395327.0,175842157.439,565665484665.0,0.00038644,6.31e-08,0.003235619,Relatively Low,68843.942979,6.8342556645e-05,792.773657078,9052.62963055,78689.3462666,39.3428447903,Very Low,8.690723126e-06,1.420755e-09,4.7748434093e-05,35.2356247298,104512.976789,42.2611036339,Very Low,Relatively Moderate,72348,723
96,Arkansas,05037,1.0,0.0171840567689,628.54137762,3357621154.0,16824.0,195158400000.0,167321114.783,198683342269.0,0.000839871,1.05e-07,0.007779389,Relatively Low,50196.1639549,3.1391444404e-05,364.140755089,22309.755923,72870.0606329,38.2187635106,Very Low,1.4949918902e-05,1.865873e-09,0.000129894155268,43.3203631647,100073.926701,41.6330192912,Very Low,Relatively Low,72396,723
97,Arkansas,05039,6.0,0.0340461424804,674.73497403,1184345364.0,6477.0,75133200000.0,1999172.0,76319544536.0,0.001160002,1.69e-07,0.010942189,Relatively Low,47665.1050165,3.7986074716e-05,440.638466703,727.284562275,48833.0280455,32.5551232166,Very Low,4.0245950603e-05,5.864764e-09,0.000363792891395,55.1664504972,67139.1509794,35.8905338717,Very Low,Relatively Low,71923,719
98,Arkansas,05041,7.0,0.0368076816841,820.91742057,2203682135.7,11353.3177792,131698486239.0,184577223.349,134086745598.0,0.0013457,2.11e-07,0.01279596,Relatively Moderate,120454.343226,9.7331840572e-05,1129.04935064,91902.1160854,213485.508662,50.9727626459,Very Low,5.4647994436e-05,8.570207e-09,0.000476568961314,59.3601383485,306978.899108,54.1947061463,Very Low,Relatively Moderate,71630,716
99,Arkansas,05043,7.0,0.0340557831238,844.35586677,2706969654.0,17320.0,200912000000.0,68398916.544,203687368571.0,0.001358439,2.14e-07,0.012923537,Relatively Low,79710.1316657,8.5590417969e-05,992.848848441,31725.1232539,112428.103768,43.4500648508,Very Low,2.9446259786e-05,4.94171e-09,0.000460494450732,53.9559014267,131870.818825,44.908030507,Very Low,Relatively Moderate,71638,716
100,Arkansas,05045,4.0,0.0230934456194,670.7916423,19152498091.6,123094.663978,1427898102150.0,30548981.802,1447081149220.0,0.000411427,8.85e-08,0.007621239,Very Low,183750.41389,0.000253975299147,2946.11347011,5412.03688431,192108.564245,49.5460440986,Very Low,9.575632503e-06,2.057696e-09,0.000174826552675,37.4837872892,215125.397961,50.6505159264,Very Low,Relatively Moderate,72023,720
101,Arkansas,05047,1.0,0.0118345718979,626.38947072,3928473334.61,17000.1600749,197201856869.0,200736870.348,201331067074.0,0.000691353,7.87e-08,0.00633115,Relatively Low,31105.7042247,1.5275939403e-05,177.200897074,12657.4123895,43940.3175113,30.9987029831,Very Low,7.882980672e-06,8.95162e-10,6.0897228762e-05,34.3277129269,55768.0276651,33.019291162,Very Low,Relatively Low,72946,729
102,Arkansas,05049,2.0,0.0134279059629,626.75858193,1862758274.41,11938.1888342,138482990477.0,31735987.7313,140377484739.0,0.000530019,5.31e-08,0.004776916,Relatively Low,14781.4776476,9.394012531e-06,108.970545361,1908.65718209,16799.105375,17.1206225681,Very Low,7.856235805e-06,7.79586e-10,5.7480146652e-05,34.6303501946,22036.3587966,19.4706146254,Very Low,Very Low,72576,725
103,Arkansas,05051,3.0,0.0219688685838,741.95608656,19847685112.0,100056.0,1160649600000.0,11440548.2029,1180508725660.0,0.000594362,1.33e-07,0.008757956,Relatively Low,360681.187989,0.000389431193137,4517.40184038,2699.05823809,367897.648067,56.420233463,Very Low,1.8172456181e-05,3.892132e-09,0.000235439936337,45.7414613057,457145.348502,58.6810228802,Very Low,Relatively Moderate,71913,719
104,Arkansas,05053,4.0,0.0295769377297,639.39349617,2169481179.0,17894.0,207570400000.0,7232348.0,209747113527.0,0.000542949,1.33e-07,0.010215899,Very Low,34661.1360324,7.013927262e-05,813.615562397,2163.49984768,37638.2514424,28.9234760052,Very Low,1.5976693584e-05,3.919709e-09,0.000299142110928,44.9632511889,41056.2200114,28.66756393,Very Low,Relatively Low,72057,720
105,Arkansas,05055,3.0,0.0186119626221,585.22521564,6916075330.19,45524.2109926,528080847514.0,150510600.641,535147433445.0,0.000507976,7.05e-08,0.008968907,Relatively Low,55454.0200361,5.1021335042e-05,591.847486488,23972.418619,80018.2861416,39.6022481626,Very Low,7.99252675e-06,1.11759e-09,0.000149988781189,38.261997406,91973.1863601,40.3768506057,Very Low,Relatively Moderate,72443,724
106,Arkansas,05057,4.0,0.0327097723378,748.47881745,4711100947.55,19968.636427,231636182553.0,241328318.052,236588611819.0,0.001275598,1.95e-07,0.01209479,Relatively Moderate,186964.049661,0.000122845935961,1425.01285715,97032.3750355,285421.437553,54.0423692175,Very Low,3.948577015e-05,6.130037e-09,0.000391558428991,55.8581928232,385814.921304,57.1108120233,Very Low,Relatively Moderate,71857,718
107,Arkansas,05059,6.0,0.0364975339437,628.45493724,4870485985.09,32766.2309859,380088279436.0,32850764.2201,384991616186.0,0.000812137,1.41e-07,0.014704246,Relatively Low,152846.741096,0.000177304880868,2056.73661807,17881.5395738,172785.017288,48.3354950281,Very Low,3.1174717959e-05,5.36832e-09,0.000535843962902,53.6100302637,205476.716613,50.1570210857,Very Low,Relatively Moderate,71913,719
108,Arkansas,05061,2.0,0.0100718677337,601.58683338,3256086487.0,12764.0,148062400000.0,278874003.418,151597360490.0,0.001154492,1.68e-07,0.01088737,Relatively High,66403.4751521,3.7819547615e-05,438.706752334,41132.8301708,107975.012075,43.233895374,Very Low,2.0393645997e-05,2.962986e-09,0.000136836578572,46.2170341548,179605.131677,48.2279048901,Very Low,Relatively Moderate,71973,719
109,Arkansas,05063,5.0,0.0252788580472,779.31943674,5836740616.69,37862.4854156,439204830821.0,197690910.266,445239262348.0,0.000552264,7.98e-08,0.009796463,Relatively Low,76176.489684,7.3590781518e-05,853.653065604,49295.4178435,126325.560593,44.6606139213,Very Low,1.3048453507e-05,1.942888e-09,0.000248517037593,45.3523562473,155030.207028,46.7474203679,Very Low,Relatively Moderate,72524,725
110,Arkansas,05065,2.0,0.0163663096105,589.76926593,2108978175.58,13506.9538336,156680664469.0,74207589.3462,158863850234.0,0.000587296,6.18e-08,0.00532609,Relatively Low,19974.1407945,1.2717797385e-05,147.526449663,6493.37171678,26615.038961,23.4327712927,Very Low,9.456176045e-06,9.38929e-10,8.5900604796e-05,37.3540856031,35548.3956255,26.3795423957,Very Low,Relatively Low,72577,725
111,Arkansas,05067,4.0,0.0266831582813,647.91830493,3106915724.0,16727.0,194033200000.0,141294787.791,197281410512.0,0.000752451,8.92e-08,0.006925155,Relatively Low,66233.9013782,4.2370682085e-05,491.499912189,25903.7461352,92629.1474256,41.3316039775,Very Low,2.1318216283e-05,2.533071e-09,0.000179676376779,47.9031560744,117021.650457,43.3826828174,Very Low,Relatively Moderate,72471,724
112,Arkansas,05069,8.0,0.0336897761999,925.27161363,13507267426.0,67108.0,778452800000.0,177077142.943,792137144569.0,0.000704932,1.71e-07,0.010486418,Relatively Low,333049.230699,0.000401168877261,4653.55897623,62039.8853384,399742.675014,57.457846952,Very Low,2.4656620824e-05,5.977959e-09,0.000318921456524,50.6701253783,529408.507019,60.4755495738,Very Low,Relatively Moderate,72182,721
113,Arkansas,05071,1.0,0.0060062830355,690.88480695,4080281078.28,25582.7691631,296760122292.0,156717462.217,300997120833.0,0.000666966,7.47e-08,0.006094817,Relatively Low,16525.50215,1.1602414145e-05,134.588004078,5781.3888381,22441.4789922,21.1846087332,Very Low,4.025134503e-06,4.51719e-10,3.6255426868e-05,24.2974492002,32263.3834499,24.8990578735,Very Low,Relatively Low,72949,729
114,Arkansas,05073,8.0,0.0515505941781,551.59883805,1432513664.0,6303.0,73114800000.0,133674930.549,74680988594.5,0.00149406,2.46e-07,0.014284648,Relatively Moderate,105452.789636,7.8466671002e-05,910.213383628,97780.4896892,204143.492708,50.3674881107,Very Low,7.3613810664e-05,1.2449099e-08,0.000714999198165,62.3865110246,315533.38246,54.6433378197,Very Low,Relatively Moderate,71826,718
